0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010009496472775936,0.0003892731387168183,0.00012421135324984858,2.167124039260601e-05,2.6572376373224134e-05,8.40811699163134e-06,3.2233569072560343e-06,4.851678022532702e-06,8.878942026058212e-07,5.512291409104581e-07,3.0616388357884716e-07,3.808180736086851e-07
0.020652605593204497,0.020035718381404877,0.013244256377220154,0.011229763925075532,0.00722309872508049,0.0034960899502038947,0.00146300233900547,0.00039645805954933175,0.00021095401607453825,0.00017404467798769478,0.00010871473932638764,3.799996629823e-05
0.0008290389552712413,0.0005967194680124507,0.0005848237778991461,0.002313454449176789,0.0014754205010831366,0.0008688013069331653,0.0008729268796741959,0.0003214542521163821,0.00013049903791397812,5.408264696598057e-05,6.951032555662094e-05,4.4817072193836685e-06
0.012539455294609078,0.005336094275116922,0.0011105132289230824,9.223149972967942e-05,6.242778035812045e-05,5.241583494353108e-06,5.736309685744172e-06,1.130795280914745e-05,9.325599421572406e-07,1.7339720216114074e-05,2.240435605926905e-06,1.9614304619608393e-06
0.00036746771074831763,1.3871840201316876e-05,8.978000550996512e-06,2.335241879336536e-05,0.0003452007658779621,0.00020819262135773897,3.7601089570671146e-05,3.226283979528965e-07,1.618321584828642e-06,2.9100433494020413e-07,2.132342387994651e-07,4.25259859184734e-06
0.01587821245193481,0.017798352241516116,0.006461517512798311,0.0004611268173903213,5.648020305670798e-05,1.2631668141697278e-06,4.1706219781190504e-05,6.865678587928423e-05,1.5173936844803393e-05,1.2308155419304967e-05,5.916838199482278e-06,2.2379535948857665e-06
0.0005390354432165678,5.205999696042407e-06,9.870465146374907e-06,2.8558593476189775e-05,0.0006817241664975882,0.0005853903014212854,0.00023147391621023382,1.8462270963936957e-05,9.757036605151414e-06,3.2969008316285475e-06,1.1804893438238672e-05,4.1357357076775595e-07
0.007192458212375644,0.008977189660072327,0.006804521381855014,0.0015178245492279523,1.171840267488733e-05,1.8458384147379547e-05,5.410607554949803e-05,5.763285444118074e-05,3.830266068689521e-05,2.31134807108901e-05,1.3242007116787146e-05,1.0413499751388408e-08
0.00013632500777020773,2.27358919801246e-05,0.00020558834075927457,0.0003429317148402333,0.0015225324779748906,0.0009408190846443183,0.00030588808003813046,1.128362710005608e-05,2.5342653316329667e-06,2.9677279599127143e-06,1.2975044955965142e-05,2.9078069019305985e-07
-0.01785107478499412,-0.010621508210897454,-0.012540101213380693,-0.003916356340050695,-0.0053350858834164665,-0.004344155872240664,-0.001301734615117311,-0.0006645366584052681,-0.0006051738164387643,-0.0006114016612173146,-0.0001468332896692459,-0.00014347550695674726
-0.0007056615082547124,-0.00031671354081481973,0.0002594887511804707,8.210553351091152e-05,0.0015143601485760865,9.975547727663053e-05,0.00011100658157374736,4.401198857522119e-05,1.0573263352853246e-05,7.612847139171252e-06,1.7436311145502254e-05,-1.240076699104975e-07
-0.01790436189621688,-0.01585753746330737,-0.012158625666052102,-0.011110203445423393,-0.007038305734749882,-0.0034914969910460063,-0.0013871713075786826,-0.00021116636926308272,-0.00013573250034824017,-2.8327188920229695e-05,-6.889200303703547e-05,-1.3433489948511136e-05
-0.0008156180148944231,-0.0004952970892190961,-0.0001421252731233849,-0.0015136195346713071,-0.0014577301495592113,-0.0006753914058208466,-0.0005415034713223581,-0.00028439637389965366,-0.00012455813921405932,-5.304606165736913e-05,-6.924855313172885e-05,6.119825775385842e-06
-0.007766583934426308,-0.002335582301020621,0.0008424797095358365,-8.804790340946004e-05,0.00018503429018892296,4.175883550487907e-05,-4.859578257310161e-06,0.00010102859523613,5.9998369670211126e-05,1.368014345644043e-05,1.4678482330055003e-06,-1.1572146831895293e-06
-0.0002444960176944677,0.00014058906817809164,0.0004732366607640877,0.001068113214569167,-0.00034383543315925653,-4.4952309690415686e-05,0.0001959807588718832,1.4874148519084624e-06,-1.5587600898925844e-06,7.544273557869344e-07,-1.0983478659909451e-07,7.542000093963001e-06
-0.015401626657694584,-0.016927961353212603,-0.006457602995578782,0.000682493997737765,0.0003457906597759573,0.0001801258045816211,-1.8029696366284e-05,-6.777410562790464e-05,0.00027604339120443914,3.199134662281721e-05,9.181579189316839e-05,-2.2257370574152433e-06
-0.0005269673361908631,0.0001521061760286109,0.0006830317608546455,0.000718504557153209,-0.00044191824272274936,-0.00041089059086516465,-0.0001274135312996803,1.2155159492976953e-05,-3.485516936052569e-06,2.8413110703695533e-05,-7.515249671996604e-06,-2.7987741759716436e-07
-0.005357999354600906,-0.008053060807287692,-0.0057474393397569665,-0.0015176975629969999,0.00010573175823083182,0.000200421862246003,7.913703448139122e-05,1.2143579078838207e-05,2.0802160724997542e-05,1.1379655916243575e-06,-6.623569061048345e-06,2.9323169741246195e-07
